level,embedding_dim_name,missing_percent,non_null_count,row_count,variance,usability,note
file,ssl_emb_375,0.0,184,184,0.00041528268708245717,usable,
file,ssl_emb_376,0.0,184,184,0.00038842076077990007,usable,
file,ssl_emb_377,0.0,184,184,0.003894947440188118,usable,
file,ssl_emb_378,0.0,184,184,0.001178045306489374,usable,
file,ssl_emb_379,0.0,184,184,0.0002612242717271926,usable,
file,ssl_emb_380,0.0,184,184,0.0006334291211150826,usable,
file,ssl_emb_381,0.0,184,184,0.0002889958824973374,usable,
file,ssl_emb_382,0.0,184,184,0.0003181292806866211,usable,
file,ssl_emb_383,0.0,184,184,0.0009596081469101699,usable,
file,ssl_emb_384,0.0,184,184,0.0009170780764980651,usable,
file,ssl_emb_385,0.0,184,184,0.00026422087640088905,usable,
file,ssl_emb_386,0.0,184,184,0.0009459001330696906,usable,
file,ssl_emb_387,0.0,184,184,0.010737056020778277,usable,
file,ssl_emb_388,0.0,184,184,0.00013310225487023713,usable,
file,ssl_emb_389,0.0,184,184,0.0011607647730753278,usable,
file,ssl_emb_390,0.0,184,184,0.0003894223190893001,usable,
file,ssl_emb_391,0.0,184,184,0.0002890189786954542,usable,
file,ssl_emb_392,0.0,184,184,0.00028454812076358856,usable,
file,ssl_emb_393,0.0,184,184,0.00015260389925985778,usable,
file,ssl_emb_394,0.0,184,184,0.00014711043274733823,usable,
file,ssl_emb_395,0.0,184,184,0.009921633675255646,usable,
file,ssl_emb_396,0.0,184,184,0.00045258074506256645,usable,
file,ssl_emb_397,0.0,184,184,0.00022208951710806632,usable,
file,ssl_emb_398,0.0,184,184,0.0024009641309189816,usable,
file,ssl_emb_399,0.0,184,184,0.0003325494967140625,usable,
file,ssl_emb_400,0.0,184,184,0.0002413198342098627,usable,
file,ssl_emb_401,0.0,184,184,0.000584543617915233,usable,
file,ssl_emb_402,0.0,184,184,0.0004948944102194606,usable,
file,ssl_emb_403,0.0,184,184,0.00018844063397068555,usable,
file,ssl_emb_404,0.0,184,184,0.0005031031777257448,usable,
file,ssl_emb_405,0.0,184,184,0.0005090530625027012,usable,
file,ssl_emb_406,0.0,184,184,0.0005106201207065386,usable,
file,ssl_emb_407,0.0,184,184,0.0005434132265282517,usable,
file,ssl_emb_408,0.0,184,184,0.0006315456532339806,usable,
file,ssl_emb_409,0.0,184,184,0.0009662850061173621,usable,
file,ssl_emb_410,0.0,184,184,0.00023514786014096928,usable,
file,ssl_emb_411,0.0,184,184,0.0021751947274811505,usable,
file,ssl_emb_412,0.0,184,184,0.00035702724428115227,usable,
file,ssl_emb_413,0.0,184,184,0.0005733512175239861,usable,
file,ssl_emb_414,0.0,184,184,0.0040631706659095355,usable,
file,ssl_emb_415,0.0,184,184,0.00018960273840610122,usable,
file,ssl_emb_416,0.0,184,184,0.00018697390682635343,usable,
file,ssl_emb_417,0.0,184,184,0.0013032222080922016,usable,
file,ssl_emb_418,0.0,184,184,0.001244575562155232,usable,
file,ssl_emb_419,0.0,184,184,0.0005805112037293455,usable,
