level,group_dimension,group_value,embedding_dim_name,count,row_count,missing_percent,mean,std,min,median,max
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_235,46,46,0.0,0.16794848527111436,0.10722207963056002,-0.0463543981313705,0.16900078952312464,0.343367725610733
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_236,46,46,0.0,-0.0033921742888196513,0.011757793361147068,-0.0250924229621887,-0.0033429835457354498,0.025637537240982
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_237,46,46,0.0,0.0008274959541070178,0.016171300518146973,-0.0311757922172546,0.0018832573550753,0.0335865765810012
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_238,46,46,0.0,0.0014008662274927264,0.012339165500746015,-0.0223760809749364,0.0009522279724478499,0.0360187552869319
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_239,46,46,0.0,0.02843027733995211,0.012476359667418354,-0.0082478951662778,0.027975082397460903,0.0549591556191444
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_240,46,46,0.0,0.030213539468367422,0.015199093972010906,0.0044950139708817,0.02985793538391585,0.0781708285212516
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_241,46,46,0.0,-0.028605950065273448,0.02201556071983365,-0.071803331375122,-0.02285081613808865,0.0006826143944635
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_242,46,46,0.0,-0.012042425554286813,0.01497303816950131,-0.0685693323612213,-0.0103847137652337,0.0137044116854667
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_243,46,46,0.0,0.00021405429604624997,0.010785540625798484,-0.0326222255825996,0.00108448555693025,0.0238885432481765
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_244,46,46,0.0,0.008979719890149935,0.016112051498213632,-0.0256755705922842,0.00950552895665165,0.0547378547489643
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_245,46,46,0.0,-0.018314443781728938,0.012320080001133616,-0.0602913722395896,-0.01861154008656735,0.0052658100612461
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_246,46,46,0.0,0.03204186040523418,0.01694821153398173,0.0005491717020049,0.03304122574627395,0.0726716965436935
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_247,46,46,0.0,0.025621070622709415,0.010579013271341883,0.0009526959620416,0.02802274562418455,0.0499304607510566
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_248,46,46,0.0,0.008828024382439794,0.013480872394955028,-0.0203783307224512,0.0103444270789623,0.0364899560809135
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_249,46,46,0.0,-0.03268440083965007,0.01304612711545858,-0.0628156512975692,-0.031933628022670704,-0.0117241041734814
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_250,46,46,0.0,0.011945948975588379,0.008603885172932547,-0.0074597536586225,0.011349921580404,0.0380228608846664
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_251,46,46,0.0,-0.056538590230047675,0.015906800233426947,-0.0934750512242317,-0.0539516564458608,-0.0140349101275205
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_252,46,46,0.0,-0.027765930610020476,0.011411234143693492,-0.0472158715128898,-0.0259142573922872,-0.0086613837629556
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_253,46,46,0.0,0.03268782068651327,0.015534564861578976,0.0020513553172349,0.033735342323780004,0.0901375859975814
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_254,46,46,0.0,-0.0027416482904379304,0.025294495801194257,-0.0506745427846908,-0.00739483837969595,0.0561897121369838
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_255,46,46,0.0,0.016995405294279464,0.021131675491615865,-0.0513658635318279,0.0163468355312943,0.0563257485628128
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_256,46,46,0.0,-0.024521723723686873,0.018712629297109786,-0.0778853595256805,-0.0239145969972014,0.0146122081205248
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_257,46,46,0.0,-0.01923106191173677,0.010503631918427027,-0.040807656943798,-0.02092989161610595,0.0074500245973467
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_258,46,46,0.0,-0.007002293438152091,0.01334557003805316,-0.0340695083141326,-0.0048168115317821,0.0190951153635978
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_259,46,46,0.0,0.023360391152496208,0.013367071743277753,-0.0132298255339264,0.023931099101901,0.0497631840407848
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_260,46,46,0.0,0.003907554542899514,0.012461597858289018,-0.0176350846886634,0.0010253977379760999,0.0310577154159545
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_261,46,46,0.0,-0.002923596249867985,0.009473192112989142,-0.0235901307314634,-0.0041633856017142,0.0147998491302132
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_262,46,46,0.0,4.7796494665972146e-05,0.012772833914840827,-0.026347441598773,-0.00100539661070795,0.0316072292625904
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_263,46,46,0.0,-0.04259868083001649,0.05785838273865406,-0.1753712892532348,-0.045774461701512295,0.0696957781910896
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_264,46,46,0.0,-0.024079428984449484,0.01534281256788675,-0.0618296526372432,-0.0249071074649691,0.0048642149195075
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_265,46,46,0.0,-0.014084956267058966,0.011694177612934436,-0.0408563539385795,-0.01526775304228065,0.0272508133202791
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_266,46,46,0.0,0.008055855155639004,0.014027528019915707,-0.0179858654737472,0.006456449860706851,0.049700204282999
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_267,46,46,0.0,-0.013455127403848651,0.01786069284712661,-0.0398199968039989,-0.016767574474215452,0.0504037626087665
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_268,46,46,0.0,0.02185898993427496,0.016121353593489263,-0.0106110190972685,0.018704236485064,0.059543740004301
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_269,46,46,0.0,-0.01531869565318941,0.01310506389574652,-0.0396640412509441,-0.0166180776432156,0.0142353819683194
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_270,46,46,0.0,-0.014343106581414413,0.015385236044481563,-0.047334685921669,-0.01416199794039125,0.0204085521399974
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_271,46,46,0.0,-0.41310306120177975,0.13335362052829336,-0.7138845324516296,-0.4154662936925888,-0.1259458214044571
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_272,46,46,0.0,-0.03378696061427822,0.011962628246614659,-0.069118745625019,-0.0324495323002338,-0.0091346809640526
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_273,46,46,0.0,0.02217659465310605,0.011329210597976843,-0.0094264214858412,0.0245366087183356,0.0414035134017467
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_274,46,46,0.0,-0.020629605653400888,0.014937029366755327,-0.0553063154220581,-0.020422202534973552,0.024279348552227
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_275,46,46,0.0,0.012253893993582312,0.014484619643315079,-0.0335342101752758,0.011810126714408349,0.0374666526913642
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_276,46,46,0.0,0.011600819571986365,0.019899724168263726,-0.0243493039160966,0.0174660356715321,0.0621303431689739
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_277,46,46,0.0,0.006969770554306961,0.011739813369071303,-0.0125086987391114,0.007721502101048799,0.0343722775578498
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_278,46,46,0.0,-0.015381693654648077,0.012545327473953871,-0.0563870258629322,-0.01692009903490535,0.0123172141611576
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_279,46,46,0.0,0.02089950624592698,0.01071504741333918,-0.0020320583134889,0.0198374548926949,0.0488686896860599
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_280,46,46,0.0,0.012515764302604445,0.022713111919290405,-0.0535688214004039,0.01685663685202595,0.0583340488374233
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_281,46,46,0.0,-0.008110875696887789,0.010815951153303046,-0.0361728481948375,-0.0062249549664556494,0.0124846445396542
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_282,46,46,0.0,0.03148832156780961,0.013751818027156826,-0.0096577834337949,0.0317030102014541,0.0545876435935497
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_283,46,46,0.0,-0.007718264905713062,0.01695372738812185,-0.0370537787675857,-0.008844075491651851,0.0289116483181715
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_284,46,46,0.0,0.03063011551959153,0.01763526457967066,-0.0040921634063124,0.0312162190675735,0.0664138495922088
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_285,46,46,0.0,-0.0001182052497903803,0.00974980066541248,-0.0187650099396705,-0.0016018312308005499,0.0246681328862905
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_286,46,46,0.0,-0.019646966159242454,0.015688935472308596,-0.0382941253483295,-0.02389228064566845,0.0146651025861501
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_287,46,46,0.0,-0.031303297047523514,0.03754208610511323,-0.1270557343959808,-0.03354372270405285,0.0696968734264373
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_288,46,46,0.0,-0.028287270984551638,0.018301941393196002,-0.0558427795767784,-0.033009737730026203,0.009853103198111
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_289,46,46,0.0,-0.011841077993386004,0.01947684804105469,-0.082744687795639,-0.00751392380334435,0.0196346305310726
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_290,46,46,0.0,0.012834422530748086,0.019284070130004632,-0.0413987711071968,0.011719062458723749,0.0520406030118465
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_291,46,46,0.0,-0.01690497560712565,0.012315106234174769,-0.0434748493134975,-0.01832557097077365,0.0214905701577663
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_292,46,46,0.0,0.025758814871432625,0.01599506782023077,-0.002970312256366,0.02483684290200465,0.0543751418590545
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_293,46,46,0.0,-0.0635532442146264,0.05066447019788225,-0.1779367923736572,-0.04847167618572705,0.027288269251585
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_294,46,46,0.0,-0.0026653860447328347,0.01893143660780354,-0.0328295677900314,-0.005400071386247851,0.0581289939582347
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_295,46,46,0.0,0.003326836110674136,0.019380810425193008,-0.0334320589900016,0.00075654406100505,0.0509377308189868
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_296,46,46,0.0,-0.014069575880294765,0.0180576713575199,-0.0620763227343559,-0.01203731680288905,0.0213462971150875
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_297,46,46,0.0,-0.019383381360018118,0.015742628644167096,-0.0452311262488365,-0.02059286460280415,0.0070442799478769
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_298,46,46,0.0,-0.04317943909225739,0.016478734807481032,-0.0703547671437263,-0.04461198113858695,-0.0035568641033023
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_299,46,46,0.0,0.014294680468636798,0.00816737824031102,0.0009789635660126,0.0127417398616671,0.0340460948646068
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_300,46,46,0.0,0.007437712948202415,0.011663407122327177,-0.0211251191794872,0.01097599556669585,0.0330354012548923
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_301,46,46,0.0,-0.03070497239747525,0.017173420351358066,-0.0621040277183055,-0.0325715392827987,0.0085604609921574
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_302,46,46,0.0,-0.003886130726364741,0.010686308522830345,-0.0285264942795038,-0.00424435827881095,0.0153041807934641
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_303,46,46,0.0,-0.009339087010669971,0.008299162081387859,-0.0283535718917846,-0.0088277994655072,0.0124484077095985
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_304,46,46,0.0,-0.06747228151906035,0.032249203328333524,-0.1454594582319259,-0.06952031701803199,0.0010600351961329
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_305,46,46,0.0,0.004446595172339574,0.011900421647677807,-0.0233404953032732,0.00616184202954165,0.0257510039955377
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_306,46,46,0.0,0.04678184797724137,0.02798345141622318,-0.0078001203946769,0.04141920246183865,0.1116539537906646
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_307,46,46,0.0,0.012514877092579115,0.02325640903731541,-0.0678751990199089,0.01725179050117725,0.0453904904425144
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_308,46,46,0.0,-0.012800675993354998,0.012776268557082261,-0.0423413626849651,-0.012047539465129351,0.0161909814924001
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_309,46,46,0.0,0.009583306312497746,0.013808262448019281,-0.0188024491071701,0.009035050868987999,0.0475717522203922
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_310,46,46,0.0,-0.014838455587817805,0.012350016839201557,-0.0430415086448192,-0.01321445405483245,0.006438611075282
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_311,46,46,0.0,-0.020155939729074375,0.014903315367807321,-0.0459155403077602,-0.0211847927421331,0.0409105755388736
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_312,46,46,0.0,-0.0475974994073824,0.024160807714895927,-0.1040514409542083,-0.045420669019222246,0.0046976995654404
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_313,46,46,0.0,0.015821211808107992,0.009762213701213301,-0.0005845844862051,0.0135649326257407,0.0466410666704177
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_314,46,46,0.0,-0.005576992935106224,0.018160696720453805,-0.0479193143546581,-0.009027502965182,0.0423843264579772
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_315,46,46,0.0,-0.008177695364714067,0.009524598379083192,-0.0255803018808364,-0.009027150925248851,0.0113831209018826
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_316,46,46,0.0,-0.0016004735515035293,0.013540762939971064,-0.0396873168647289,-0.00092252696049395,0.0316837355494499
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_317,46,46,0.0,-0.002512768243436952,0.012488895058689688,-0.036004465073347,-0.0040296637453137996,0.0273905713111162
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_318,46,46,0.0,0.021817100517775658,0.009906910741420069,0.0031055537983775,0.02147873304784295,0.0455290675163269
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_319,46,46,0.0,0.03738495140619896,0.007793756730925794,0.0195220485329628,0.03806672804057595,0.0552288070321083
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_320,46,46,0.0,0.026720700600138907,0.01515924316422706,-0.0003248203138355,0.02558607608079905,0.0617516003549099
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_321,46,46,0.0,-0.039902213257332494,0.022444462134430593,-0.1018452271819114,-0.040080904960632255,0.0166784655302763
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_322,46,46,0.0,-0.01654338084525708,0.009426080219284833,-0.0391099043190479,-0.0147453597746789,-0.002332055941224
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_323,46,46,0.0,0.008314919198987197,0.022080889959496888,-0.0418082699179649,0.00927211251109835,0.0494094900786876
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_324,46,46,0.0,-0.018159774725854286,0.010524026594467812,-0.0442694649100303,-0.0173309734091162,0.0076904827728867
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_325,46,46,0.0,-0.0018660765944451178,0.01082916901490877,-0.0273325014859437,-0.00010612391270111816,0.0190770607441663
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_326,46,46,0.0,-0.14420541852672136,0.06701800920801054,-0.2902192175388336,-0.15466409921646115,0.0056167864240705
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_327,46,46,0.0,-0.005495637731813892,0.020189587543090484,-0.0426813215017318,-0.0084187930915504,0.0489371940493583
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_328,46,46,0.0,0.005926673178138364,0.011672595901938115,-0.022981159389019,0.0067873881198465,0.0264658331871032
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_329,46,46,0.0,0.006797785621450232,0.017418269068225797,-0.0279685854911804,0.00695085548795755,0.0564548894762992
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_330,46,46,0.0,0.006087332107278545,0.04053305397314097,-0.0856870338320732,0.0073473479133099,0.1686250120401382
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_331,46,46,0.0,-0.028059748689765466,0.012652235695002885,-0.0605781525373458,-0.02689492888748645,-0.0033995322883129
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_332,46,46,0.0,-0.011944417068582883,0.011672122914782578,-0.0414139106869697,-0.01279037864878765,0.0159045103937387
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_333,46,46,0.0,0.004826913110699234,0.014048349539950135,-0.0560859814286232,0.006071292795240799,0.0230961386114358
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_334,46,46,0.0,0.24338893673342207,0.060709055600260235,0.1061660423874855,0.23406802862882609,0.4423303008079529
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_335,46,46,0.0,0.028385428202454894,0.016233789476477436,-0.0305317752063274,0.028174206614494247,0.0663539543747901
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_336,46,46,0.0,-0.02528843864717558,0.020179271603160846,-0.0571850314736366,-0.02985339052975175,0.0566367097198963
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_337,46,46,0.0,-0.025366263259100966,0.017446646964790473,-0.0624267868697643,-0.022405585274100248,0.0083484053611755
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_338,46,46,0.0,0.007594074961557229,0.01525961258913657,-0.018573198467493,0.00742276269011195,0.0364283733069896
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_339,46,46,0.0,-0.0030623048691979914,0.01809151877374009,-0.0500329434871673,-0.00069565250305455,0.0302188266068696
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_340,46,46,0.0,-0.010932224402811516,0.012848862178408513,-0.0361784920096397,-0.0088963606394827,0.0159158427268266
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_341,46,46,0.0,0.002280129022635608,0.012240777265380412,-0.0206871833652257,0.00222782697528595,0.0238600522279739
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_342,46,46,0.0,0.011062407968616416,0.016931470704490494,-0.0143101271241903,0.01058970578014845,0.0797278434038162
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_343,46,46,0.0,-0.01685443375786032,0.010852358047972408,-0.0557483956217765,-0.01547517441213125,0.0010569532169029
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_344,46,46,0.0,-0.01052012367068999,0.015351789276009265,-0.0379576906561851,-0.00791536737233395,0.0281926747411489
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_345,46,46,0.0,0.0037540424508852306,0.01193601778510468,-0.0210597869008779,0.00358492950908835,0.0311764013022184
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_346,46,46,0.0,-0.0349167127126787,0.022599901256406176,-0.0823721885681152,-0.040868252515792805,0.0067243538796901
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_347,46,46,0.0,0.020401818208325536,0.01405200863491348,-0.007970817387104,0.020004110410809448,0.059065043926239
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_348,46,46,0.0,0.01109712114798043,0.013122861224769392,-0.0162208322435617,0.0110616032034158,0.0420023687183856
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_349,46,46,0.0,0.07700634077722812,0.08695223847969046,-0.0807630494236946,0.06560793146491051,0.3062493801116943
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_350,46,46,0.0,-0.04780322078453454,0.011474085910561985,-0.0777368396520614,-0.0461215395480394,-0.0304464474320411
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_351,46,46,0.0,0.01968524537211199,0.015374565056832072,-0.0228724926710128,0.0195467453449964,0.0478218868374824
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_352,46,46,0.0,0.009688610846237452,0.011077210783114268,-0.0098544564098119,0.01117157982662315,0.0376794561743736
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_353,46,46,0.0,0.004777881947001827,0.012409569044534975,-0.0254522841423749,0.00482261087745425,0.0327801741659641
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_354,46,46,0.0,-0.01481276846733752,0.022644009625075408,-0.0598518773913383,-0.0169207584112882,0.0416018925607204
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_355,46,46,0.0,-0.011222460823457502,0.01578794468712751,-0.0496188625693321,-0.01189435925334685,0.0270669478923082
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_356,46,46,0.0,-0.0035377073118070144,0.012844247868637143,-0.0368077717721462,-0.0036610700190067,0.0232859645038843
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_357,46,46,0.0,0.026645200314384884,0.01305833488448313,-0.0121118146926164,0.0309183150529861,0.0485119111835956
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_358,46,46,0.0,-0.0010904400193754915,0.009907450561279188,-0.0181417670100927,-0.00229586183559145,0.0318936519324779
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_359,46,46,0.0,0.006500911240594987,0.014110090200276716,-0.0210734810680151,0.0068232459016143495,0.0385405384004116
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_360,46,46,0.0,-0.02107154289969119,0.01929446387102312,-0.0550945065915584,-0.021213798783719498,0.0184244140982627
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_361,46,46,0.0,-0.015608075948282731,0.013656526590712845,-0.0573768764734268,-0.0140098365955054,0.0040291901677846
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_362,46,46,0.0,0.010052606592501437,0.01031771708825583,-0.0042727789841592,0.0093837985768914,0.0429355129599571
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_363,46,46,0.0,-0.021442776958397348,0.010090460408930356,-0.0400588773190975,-0.02364843431860205,0.0034614342730492
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_364,46,46,0.0,-0.013372608703439636,0.10332535868948654,-0.2152380496263504,-0.0181839568540453,0.2361959964036941
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_365,46,46,0.0,0.0037408358576889677,0.010554719261740075,-0.0302332639694213,0.004657171666622099,0.0202472526580095
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_366,46,46,0.0,0.024517605030585202,0.01681497721342803,-0.0094246258959174,0.0241476790979504,0.0685496553778648
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_367,46,46,0.0,-0.004882285745027368,0.015661535067306148,-0.0420588627457618,-0.0065046173986047,0.027022149413824
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_368,46,46,0.0,-0.006082936279910972,0.018835634629443918,-0.0435483269393444,-0.00491468375548715,0.0315070450305938
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_369,46,46,0.0,-0.0039140910173401785,0.021360791013143476,-0.0453612878918647,-0.0056678864639252,0.0664516016840934
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_370,46,46,0.0,0.048498414011429146,0.021817906158031183,-0.0087347896769642,0.04703499190509315,0.095778964459896
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_371,46,46,0.0,-0.028586637623527086,0.013513189095461436,-0.0649862587451934,-0.027489185333251898,0.0030040121637284
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_372,46,46,0.0,0.03584139739446662,0.01711441223071967,0.003698309417814,0.03291565179824825,0.0774656310677528
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_373,46,46,0.0,0.005979423212525216,0.015551869673066444,-0.0313238017261028,0.00668079149909315,0.0342750810086727
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_374,46,46,0.0,0.0013172432801065535,0.013544248071614461,-0.0217557754367589,0.00192497274838385,0.037896204739809
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_375,46,46,0.0,-0.025513340716513407,0.013718836368578291,-0.0507510565221309,-0.02528030611574645,0.003141870489344
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_376,46,46,0.0,-0.007234591951719629,0.014036110586259268,-0.0419111289083957,-0.007908949861302951,0.0457510873675346
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_377,46,46,0.0,-0.004757041936618788,0.03499150573398121,-0.0804166123270988,-0.0097199054434895,0.0718562081456184
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_378,46,46,0.0,-0.01929059795119148,0.016248689925385706,-0.0689036771655082,-0.017141430638730498,0.0114301908761262
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_379,46,46,0.0,-0.02576970976635648,0.012360205235890183,-0.055762443691492,-0.0271265320479869,0.0022843752522021
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_380,46,46,0.0,0.0037364785350054363,0.01698809337269341,-0.0264413505792617,0.0022674786741844503,0.0588813982903957
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_381,46,46,0.0,0.02269357147894835,0.012598783504157744,-0.0038336815778166,0.022514374926686252,0.0517434626817703
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_382,46,46,0.0,0.0013785883563988658,0.011940790230551546,-0.0293265450745821,0.00360495760105545,0.0330079644918441
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_383,46,46,0.0,0.030616050193835335,0.021967931509303484,-0.0215711519122123,0.0318709332495927,0.0854354277253151
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_384,46,46,0.0,0.013583435623213092,0.013478581327761101,-0.0342250652611255,0.0157506414689123,0.0361817814409732
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_385,46,46,0.0,0.006052543798274246,0.011949980252827631,-0.0305200926959514,0.00708263879641885,0.0278830528259277
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_386,46,46,0.0,-0.005086791733882137,0.019815440850825483,-0.0565764047205448,-0.0040263856062665,0.0430645458400249
file,known_manipulation_labels,edited_spliced;partial_fabrication,ssl_emb_387,46,46,0.0,0.10823397880986976,0.093916871949977,-0.0430989786982536,0.1065864786505699,0.3762760162353515
