level,group_dimension,group_value,embedding_dim_name,count,row_count,missing_percent,mean,std,min,median,max
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_156,936,936,0.0,0.10134914578893815,0.03717810012450442,0.0172120798379182,0.09620176628231994,0.3578877449035644
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_157,936,936,0.0,-0.016411243143745795,0.018203209398305577,-0.0708305016160011,-0.0160533376038074,0.04021006077528
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_158,936,936,0.0,-0.03965066903316626,0.029023827237211718,-0.1085672378540039,-0.041511358693242045,0.082646444439888
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_159,936,936,0.0,0.02608541103653936,0.04766775039823984,-0.1125198155641555,0.02386725414544335,0.1966370642185211
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_160,936,936,0.0,-0.03318722315187681,0.026316608603385347,-0.1168712079524993,-0.032576145604252746,0.0444231443107128
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_161,936,936,0.0,0.04002272990289232,0.030454352849032265,-0.0722094997763633,0.038285875692963545,0.2050093859434127
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_162,936,936,0.0,-0.07068627146391084,0.021766291234814487,-0.1364644914865493,-0.0701608508825302,0.0324794203042984
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_163,936,936,0.0,-0.005872468295736423,0.021972572768520496,-0.0729044675827026,-0.0067348999436943995,0.1052505820989608
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_164,936,936,0.0,-0.024009972023657702,0.018861950503176857,-0.081981360912323,-0.0242536691948771,0.0350403562188148
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_165,936,936,0.0,-0.02564873852834427,0.023330971872805174,-0.1726672202348709,-0.0237409500405192,0.0308402739465236
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_166,936,936,0.0,-0.0337161866552619,0.03897426959785668,-0.1280599236488342,-0.03918735496699805,0.1683333367109298
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_167,936,936,0.0,-0.02910259979454653,0.020039883143056613,-0.1006929129362106,-0.02832628600299355,0.0428849495947361
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_168,936,936,0.0,-0.018625188526534123,0.020178702409662116,-0.0973265767097473,-0.018397808074951102,0.0689353942871093
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_169,936,936,0.0,-0.03611502275782542,0.06483049388119307,-0.3834083080291748,-0.0350701361894607,0.2469753324985504
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_170,936,936,0.0,-0.05371859709504125,0.022673267744167253,-0.1240338459610939,-0.05397459678351875,0.019118133932352
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_171,936,936,0.0,-0.023185989665210512,0.020887762121773613,-0.0956154093146324,-0.023017403669655302,0.0297679509967565
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_172,936,936,0.0,0.15151773760384785,0.0747942577107892,-0.2900813817977905,0.15199121087789536,0.3729253709316253
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_173,936,936,0.0,0.03135327969513847,0.020647134841933455,-0.0453665927052497,0.031924322247505146,0.0888408794999122
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_174,936,936,0.0,-0.02792239291775483,0.018184270345526585,-0.0812370926141738,-0.026952132582664448,0.0311749465763568
