group_dimension,group_value,feature,count,row_count,missing_percent,mean,std,min,median,max
known_manipulation_labels,clean,high_band_energy_ratio,46,46,0.0,0.028985717115217385,0.022773039304132624,0.001128361,0.023650259,0.090426012
known_manipulation_labels,clean,very_high_band_energy_ratio,0,46,100.0,,,,,
known_manipulation_labels,clean,noise_floor_proxy,46,46,0.0,0.008169600898913042,0.00894659357841827,6.406795e-05,0.0045970336,0.032049149
known_manipulation_labels,clean,snr_proxy,46,46,0.0,244.402228676087,584.9991064786254,3.8768278,25.6518905,2580.3959
known_manipulation_labels,clean,dynamic_range_proxy,46,46,0.0,0.23866596484782607,0.10714467091816537,0.042504109,0.238007455,0.51344258
known_manipulation_labels,clean,spectral_entropy_mean,46,46,0.0,3.5668288956521734,0.2940852402414586,2.9994782,3.5641679,4.1362052
known_manipulation_labels,clean,spectral_entropy_std,46,46,0.0,1.0809729789130436,0.1545854037669022,0.81443519,1.0834025,1.4143083
known_manipulation_labels,clean,high_freq_rolloff_ratio,46,46,0.0,0.40621259021739137,0.06517098450430342,0.26140658,0.407225,0.52470734
known_manipulation_labels,clean,bandwidth_occupied_95,46,46,0.0,0.26143215073913045,0.16119719905248842,0.072753906,0.229003905,0.74316406
known_manipulation_labels,clean,mfcc_1_mean,46,46,0.0,-257.0095286956522,62.07469561930739,-535.99365,-258.016165,-131.32612
known_manipulation_labels,clean,mfcc_1_std,46,46,0.0,97.78870945652174,42.90758125827344,29.174862,98.6570515,181.30462
known_manipulation_labels,clean,mfcc_2_mean,46,46,0.0,91.25183754347826,23.122572279424084,54.774456,86.12565900000001,135.66878
known_manipulation_labels,clean,mfcc_2_std,46,46,0.0,53.13205686956521,16.984497393911443,22.24067,51.873109,83.661896
known_manipulation_labels,clean,mfcc_3_mean,46,46,0.0,-0.41710358934782615,15.618312696963697,-38.837222,-1.6397057,44.28793
known_manipulation_labels,clean,mfcc_3_std,46,46,0.0,30.99264545652174,8.042948326110777,15.50188,30.2899975,47.384611
known_manipulation_labels,clean,mfcc_4_mean,46,46,0.0,23.42509190869565,9.553235192665348,2.8683428,22.455295,47.639821
known_manipulation_labels,clean,mfcc_4_std,46,46,0.0,28.190007173913045,5.5416389564409565,12.583776,29.347686500000002,39.986988
known_manipulation_labels,clean,mfcc_5_mean,46,46,0.0,1.3488174928260874,17.170836467426636,-44.703555,1.5747338000000002,38.717143
known_manipulation_labels,clean,mfcc_5_std,46,46,0.0,20.85306598043478,5.343752688184267,7.6557311,22.123144500000002,29.094131
known_manipulation_labels,clean,mfcc_6_mean,46,46,0.0,-7.752543498891305,9.57044250029258,-34.69605,-5.71171335,16.289513
known_manipulation_labels,clean,mfcc_6_std,46,46,0.0,16.973772306521738,3.983900356984885,6.5532393,18.2016675,22.886814
known_manipulation_labels,clean,mfcc_7_mean,46,46,0.0,-7.590582142652175,8.593183464456065,-29.272377,-6.0993856,4.3474154
known_manipulation_labels,clean,mfcc_7_std,46,46,0.0,15.136327763043477,2.9799745806252274,7.6177781,15.6511575,21.21363
known_manipulation_labels,clean,mfcc_8_mean,46,46,0.0,-8.687820333695651,7.96039031419604,-26.424063,-7.61552695,6.5489502
known_manipulation_labels,clean,mfcc_8_std,46,46,0.0,14.179103482608696,2.712722018075276,8.4582488,14.6034365,20.988595
known_manipulation_labels,clean,mfcc_9_mean,46,46,0.0,-8.115747654130434,4.958890091409349,-21.136569,-7.6742946,5.0407971
known_manipulation_labels,clean,mfcc_9_std,46,46,0.0,12.498370032608697,2.4494297854362674,7.0733267,13.0896115,17.58244
known_manipulation_labels,clean,mfcc_10_mean,46,46,0.0,-7.798483472608695,7.440326991905555,-24.046895,-7.42268285,5.4744477
known_manipulation_labels,clean,mfcc_10_std,46,46,0.0,11.667019169565215,1.9711824144274042,7.0487927,11.520094499999999,15.241338
known_manipulation_labels,clean,mfcc_11_mean,46,46,0.0,-7.431670455652174,4.9085728239165105,-15.808912,-7.20141955,2.2458763
known_manipulation_labels,clean,mfcc_11_std,46,46,0.0,10.541159773913046,2.1387629826909555,5.7403087,10.3199025,14.123128
known_manipulation_labels,clean,mfcc_12_mean,46,46,0.0,-4.12665393118913,4.7209806517219475,-15.487954,-4.56465635,8.0458174
known_manipulation_labels,clean,mfcc_12_std,46,46,0.0,9.811788556521737,1.7627128651602715,5.2820296,9.9609245,14.610997
known_manipulation_labels,clean,mfcc_13_mean,46,46,0.0,-6.495289099565216,5.430641178881538,-19.810115,-6.3579545500000005,4.6483143
known_manipulation_labels,clean,mfcc_13_std,46,46,0.0,9.244526619565217,1.420379594340996,5.4197104,9.1582097,12.231103
known_manipulation_labels,edited_spliced;partial_fabrication,rms_mean,46,46,0.0,0.06924258341304347,0.01927372001916225,0.017654095,0.072975174,0.11251421
known_manipulation_labels,edited_spliced;partial_fabrication,rms_std,46,46,0.0,0.04751377689130436,0.013581275975797811,0.025587024,0.0480760355,0.073759228
known_manipulation_labels,edited_spliced;partial_fabrication,rms_min,46,46,0.0,0.00015380032719130435,0.0005824278221867258,6.040977e-06,2.6837044e-05,0.0037930503
known_manipulation_labels,edited_spliced;partial_fabrication,rms_max,46,46,0.0,0.26077646847826086,0.08951374292723312,0.12111355,0.24241162,0.5018422
known_manipulation_labels,edited_spliced;partial_fabrication,peak_amplitude,46,46,0.0,0.7532931402173915,0.18071140882738057,0.4120549,0.76378283,1.2477136
known_manipulation_labels,edited_spliced;partial_fabrication,mean_amplitude,46,46,0.0,0.05000548332608695,0.014038240510885308,0.012760091,0.0521547435,0.081438792
known_manipulation_labels,edited_spliced;partial_fabrication,std_amplitude,46,46,0.0,0.08424084797826085,0.02264957849846273,0.031737938,0.08703738,0.13120332
known_manipulation_labels,edited_spliced;partial_fabrication,dc_offset,46,46,0.0,-9.71126862826087e-06,0.00010530257191808287,-0.0004537461,-3.3409641e-06,0.00026503308
known_manipulation_labels,edited_spliced;partial_fabrication,zero_crossing_rate_mean,46,46,0.0,0.12825266228260868,0.018682137779697492,0.097927761,0.12852806,0.16785359
known_manipulation_labels,edited_spliced;partial_fabrication,zero_crossing_rate_std,46,46,0.0,0.11197754713043477,0.02073699553343414,0.06900654,0.11750770499999999,0.14093482
known_manipulation_labels,edited_spliced;partial_fabrication,clipping_ratio,46,46,0.0,1.225848345652174e-06,3.941634014395547e-06,0.0,0.0,1.9768545e-05
known_manipulation_labels,edited_spliced;partial_fabrication,silence_ratio,46,46,0.0,0.019982098640652174,0.0380697457102239,0.0,0.00408231035,0.19908046
known_manipulation_labels,edited_spliced;partial_fabrication,active_audio_ratio,46,46,0.0,0.9800179015217391,0.03806974601664051,0.80091954,0.99591769,1.0
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_centroid_mean,46,46,0.0,1710.9197108695653,211.51783852964607,1289.4223,1716.6497,2142.6557
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_centroid_std,46,46,0.0,1021.7492763043479,180.7763884879205,626.41695,1053.4072999999999,1312.0454
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_bandwidth_mean,46,46,0.0,1599.3755630434778,151.5322182287675,1259.0883,1605.37095,1937.5867
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_bandwidth_std,46,46,0.0,467.8852778260869,65.98408837277653,334.97011,468.6627,588.36846
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_rolloff_mean,46,46,0.0,3261.3131869565223,413.67403318244374,2378.9997,3256.8924500000003,4087.9006
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_rolloff_std,46,46,0.0,1733.2099391304346,217.3226556841902,1190.6925,1769.9211500000001,2135.1683
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_flatness_mean,46,46,0.0,0.026209484173913045,0.009387045720146819,0.010863357,0.0230635035,0.049741641
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_flatness_std,46,46,0.0,0.045407286478260867,0.010764978574920139,0.025627876,0.0436884085,0.067940558
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_contrast_mean,46,46,0.0,23.560326239130433,0.9978722579225188,21.297622,23.589388,25.728302
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_contrast_std,46,46,0.0,2.8503137413043476,0.44718252421183585,1.7991077,2.819963,3.615486
known_manipulation_labels,edited_spliced;partial_fabrication,low_band_energy_ratio,46,46,0.0,0.4806979365217392,0.13595447256708176,0.20330173,0.481623415,0.75545283
known_manipulation_labels,edited_spliced;partial_fabrication,mid_band_energy_ratio,46,46,0.0,0.4893004610869566,0.14540052779101384,0.19934394,0.48265329,0.77022536
known_manipulation_labels,edited_spliced;partial_fabrication,high_band_energy_ratio,46,46,0.0,0.03000160150434782,0.019528539488698662,0.0019222265,0.026056873,0.082845067
known_manipulation_labels,edited_spliced;partial_fabrication,very_high_band_energy_ratio,0,46,100.0,,,,,
known_manipulation_labels,edited_spliced;partial_fabrication,noise_floor_proxy,46,46,0.0,0.007258763602391305,0.0075013520345354944,6.5301334e-05,0.005070770400000001,0.030189436
known_manipulation_labels,edited_spliced;partial_fabrication,snr_proxy,46,46,0.0,221.4283498521739,545.7778791092062,4.2239308,23.575581,2544.0926
known_manipulation_labels,edited_spliced;partial_fabrication,dynamic_range_proxy,46,46,0.0,0.2606226678260869,0.08928719478858374,0.1211075,0.24239276999999998,0.49804914
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_entropy_mean,46,46,0.0,3.576285789130435,0.25036317749346115,3.093994,3.5609555000000004,4.0667566
known_manipulation_labels,edited_spliced;partial_fabrication,spectral_entropy_std,46,46,0.0,1.0950473502173912,0.1196052285605354,0.87721674,1.1064017000000002,1.3507552
known_manipulation_labels,edited_spliced;partial_fabrication,high_freq_rolloff_ratio,46,46,0.0,0.40766414869565226,0.05170925493538521,0.29737496,0.407111565,0.51098757
known_manipulation_labels,edited_spliced;partial_fabrication,bandwidth_occupied_95,46,46,0.0,0.25753651493478263,0.14119297327867178,0.076171875,0.236816405,0.71630859
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_1_mean,46,46,0.0,-256.449085,49.28921192393811,-467.20757,-259.1198,-157.23858
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_1_std,46,46,0.0,105.7031229782609,28.388542588795335,62.269145,101.5790245,170.66291
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_2_mean,46,46,0.0,90.28228836956524,17.51800066804975,60.686487,87.4037515,125.22824
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_2_std,46,46,0.0,56.33437458695652,12.404230241402027,26.316857,56.051693,80.922295
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_3_mean,46,46,0.0,-0.29310650978260855,12.60974376490988,-32.512104,-1.9224449,31.298221
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_3_std,46,46,0.0,31.936919956521745,5.940952429186268,20.99301,32.9689355,44.200403
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_4_mean,46,46,0.0,23.052341791304347,8.171830088942931,6.4526754,22.5807795,43.058535
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_4_std,46,46,0.0,28.414034347826085,4.714660477656454,17.01167,29.264277,39.729149
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_5_mean,46,46,0.0,1.6668591717391303,13.7607479240281,-37.414584,1.808295105,28.814109
known_manipulation_labels,edited_spliced;partial_fabrication,mfcc_5_std,46,46,0.0,23.23169652173913,5.6877456630015395,12.073657,22.782528499999998,38.892261
