dataset,column,status,in_model_feature_columns,action
file_partial_gate,allowed_use,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,candidate_reason,absent,false,none
file_partial_gate,candidate_type,absent,false,none
file_partial_gate,fabricated_end_sec,absent,false,none
file_partial_gate,fabricated_start_sec,absent,false,none
file_partial_gate,fabrication_direction,absent,false,none
file_partial_gate,fake_score,absent,false,none
file_partial_gate,file_category,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,insert_end_sec,absent,false,none
file_partial_gate,insert_start_sec,absent,false,none
file_partial_gate,known_manipulation_labels,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,known_origin_label,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,max_fabricated_overlap_ratio,absent,false,none
file_partial_gate,max_fabricated_overlap_sec,absent,false,none
file_partial_gate,model_feature_columns_json,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,overlaps_true_fabricated_region,absent,false,none
file_partial_gate,partial_file_label_source,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,partial_probability,absent,false,none
file_partial_gate,real_score,absent,false,none
file_partial_gate,segment_source_type,absent,false,none
file_partial_gate,target_is_fabricated_segment,absent,false,none
file_partial_gate,target_is_partial_fabrication_file,present_as_metadata_ok,false,keep_metadata_only
file_partial_gate,timestamp_overlap_ratio_segment,absent,false,none
file_partial_gate,timestamp_overlap_sec,absent,false,none
file_partial_gate,timestamp_region_label,absent,false,none
file_partial_gate,timestamp_segment_label,absent,false,none
file_partial_gate,active_audio_ratio,absent,true,usable_feature
file_partial_gate,bandwidth_occupied_95,absent,true,usable_feature
file_partial_gate,clipping_ratio,absent,true,usable_feature
file_partial_gate,dc_offset,absent,true,usable_feature
file_partial_gate,dynamic_range_proxy,absent,true,usable_feature
file_partial_gate,high_band_energy_ratio,absent,true,usable_feature
file_partial_gate,high_freq_rolloff_ratio,absent,true,usable_feature
file_partial_gate,low_band_energy_ratio,absent,true,usable_feature
file_partial_gate,mean_amplitude,absent,true,usable_feature
file_partial_gate,mfcc_10_mean,absent,true,usable_feature
file_partial_gate,mfcc_10_std,absent,true,usable_feature
file_partial_gate,mfcc_11_mean,absent,true,usable_feature
file_partial_gate,mfcc_11_std,absent,true,usable_feature
file_partial_gate,mfcc_12_mean,absent,true,usable_feature
file_partial_gate,mfcc_12_std,absent,true,usable_feature
file_partial_gate,mfcc_13_mean,absent,true,usable_feature
file_partial_gate,mfcc_13_std,absent,true,usable_feature
file_partial_gate,mfcc_1_mean,absent,true,usable_feature
file_partial_gate,mfcc_1_std,absent,true,usable_feature
file_partial_gate,mfcc_2_mean,absent,true,usable_feature
file_partial_gate,mfcc_2_std,absent,true,usable_feature
file_partial_gate,mfcc_3_mean,absent,true,usable_feature
file_partial_gate,mfcc_3_std,absent,true,usable_feature
file_partial_gate,mfcc_4_mean,absent,true,usable_feature
file_partial_gate,mfcc_4_std,absent,true,usable_feature
file_partial_gate,mfcc_5_mean,absent,true,usable_feature
file_partial_gate,mfcc_5_std,absent,true,usable_feature
file_partial_gate,mfcc_6_mean,absent,true,usable_feature
file_partial_gate,mfcc_6_std,absent,true,usable_feature
file_partial_gate,mfcc_7_mean,absent,true,usable_feature
file_partial_gate,mfcc_7_std,absent,true,usable_feature
file_partial_gate,mfcc_8_mean,absent,true,usable_feature
file_partial_gate,mfcc_8_std,absent,true,usable_feature
file_partial_gate,mfcc_9_mean,absent,true,usable_feature
file_partial_gate,mfcc_9_std,absent,true,usable_feature
file_partial_gate,mid_band_energy_ratio,absent,true,usable_feature
file_partial_gate,noise_floor_proxy,absent,true,usable_feature
file_partial_gate,peak_amplitude,absent,true,usable_feature
file_partial_gate,rms_max,absent,true,usable_feature
file_partial_gate,rms_mean,absent,true,usable_feature
file_partial_gate,rms_min,absent,true,usable_feature
file_partial_gate,rms_std,absent,true,usable_feature
file_partial_gate,silence_ratio,absent,true,usable_feature
file_partial_gate,snr_proxy,absent,true,usable_feature
file_partial_gate,spectral_bandwidth_mean,absent,true,usable_feature
file_partial_gate,spectral_bandwidth_std,absent,true,usable_feature
file_partial_gate,spectral_centroid_mean,absent,true,usable_feature
file_partial_gate,spectral_centroid_std,absent,true,usable_feature
file_partial_gate,spectral_contrast_mean,absent,true,usable_feature
file_partial_gate,spectral_contrast_std,absent,true,usable_feature
file_partial_gate,spectral_entropy_mean,absent,true,usable_feature
file_partial_gate,spectral_entropy_std,absent,true,usable_feature
file_partial_gate,spectral_flatness_mean,absent,true,usable_feature
file_partial_gate,spectral_flatness_std,absent,true,usable_feature
file_partial_gate,spectral_rolloff_mean,absent,true,usable_feature
file_partial_gate,spectral_rolloff_std,absent,true,usable_feature
file_partial_gate,ssl_emb_000,absent,true,usable_feature
file_partial_gate,ssl_emb_001,absent,true,usable_feature
file_partial_gate,ssl_emb_002,absent,true,usable_feature
file_partial_gate,ssl_emb_003,absent,true,usable_feature
file_partial_gate,ssl_emb_004,absent,true,usable_feature
file_partial_gate,ssl_emb_005,absent,true,usable_feature
file_partial_gate,ssl_emb_006,absent,true,usable_feature
file_partial_gate,ssl_emb_007,absent,true,usable_feature
file_partial_gate,ssl_emb_008,absent,true,usable_feature
file_partial_gate,ssl_emb_009,absent,true,usable_feature
file_partial_gate,ssl_emb_010,absent,true,usable_feature
file_partial_gate,ssl_emb_011,absent,true,usable_feature
file_partial_gate,ssl_emb_012,absent,true,usable_feature
file_partial_gate,ssl_emb_013,absent,true,usable_feature
file_partial_gate,ssl_emb_014,absent,true,usable_feature
file_partial_gate,ssl_emb_015,absent,true,usable_feature
file_partial_gate,ssl_emb_016,absent,true,usable_feature
file_partial_gate,ssl_emb_017,absent,true,usable_feature
file_partial_gate,ssl_emb_018,absent,true,usable_feature
file_partial_gate,ssl_emb_019,absent,true,usable_feature
file_partial_gate,ssl_emb_020,absent,true,usable_feature
file_partial_gate,ssl_emb_021,absent,true,usable_feature
file_partial_gate,ssl_emb_022,absent,true,usable_feature
file_partial_gate,ssl_emb_023,absent,true,usable_feature
file_partial_gate,ssl_emb_024,absent,true,usable_feature
file_partial_gate,ssl_emb_025,absent,true,usable_feature
file_partial_gate,ssl_emb_026,absent,true,usable_feature
file_partial_gate,ssl_emb_027,absent,true,usable_feature
file_partial_gate,ssl_emb_028,absent,true,usable_feature
file_partial_gate,ssl_emb_029,absent,true,usable_feature
file_partial_gate,ssl_emb_030,absent,true,usable_feature
file_partial_gate,ssl_emb_031,absent,true,usable_feature
file_partial_gate,ssl_emb_032,absent,true,usable_feature
file_partial_gate,ssl_emb_033,absent,true,usable_feature
file_partial_gate,ssl_emb_034,absent,true,usable_feature
file_partial_gate,ssl_emb_035,absent,true,usable_feature
file_partial_gate,ssl_emb_036,absent,true,usable_feature
file_partial_gate,ssl_emb_037,absent,true,usable_feature
file_partial_gate,ssl_emb_038,absent,true,usable_feature
file_partial_gate,ssl_emb_039,absent,true,usable_feature
file_partial_gate,ssl_emb_040,absent,true,usable_feature
file_partial_gate,ssl_emb_041,absent,true,usable_feature
file_partial_gate,ssl_emb_042,absent,true,usable_feature
file_partial_gate,ssl_emb_043,absent,true,usable_feature
file_partial_gate,ssl_emb_044,absent,true,usable_feature
file_partial_gate,ssl_emb_045,absent,true,usable_feature
file_partial_gate,ssl_emb_046,absent,true,usable_feature
file_partial_gate,ssl_emb_047,absent,true,usable_feature
file_partial_gate,ssl_emb_048,absent,true,usable_feature
file_partial_gate,ssl_emb_049,absent,true,usable_feature
file_partial_gate,ssl_emb_050,absent,true,usable_feature
file_partial_gate,ssl_emb_051,absent,true,usable_feature
file_partial_gate,ssl_emb_052,absent,true,usable_feature
file_partial_gate,ssl_emb_053,absent,true,usable_feature
file_partial_gate,ssl_emb_054,absent,true,usable_feature
file_partial_gate,ssl_emb_055,absent,true,usable_feature
file_partial_gate,ssl_emb_056,absent,true,usable_feature
file_partial_gate,ssl_emb_057,absent,true,usable_feature
file_partial_gate,ssl_emb_058,absent,true,usable_feature
file_partial_gate,ssl_emb_059,absent,true,usable_feature
file_partial_gate,ssl_emb_060,absent,true,usable_feature
file_partial_gate,ssl_emb_061,absent,true,usable_feature
file_partial_gate,ssl_emb_062,absent,true,usable_feature
file_partial_gate,ssl_emb_063,absent,true,usable_feature
file_partial_gate,ssl_emb_064,absent,true,usable_feature
file_partial_gate,ssl_emb_065,absent,true,usable_feature
file_partial_gate,ssl_emb_066,absent,true,usable_feature
file_partial_gate,ssl_emb_067,absent,true,usable_feature
file_partial_gate,ssl_emb_068,absent,true,usable_feature
file_partial_gate,ssl_emb_069,absent,true,usable_feature
file_partial_gate,ssl_emb_070,absent,true,usable_feature
file_partial_gate,ssl_emb_071,absent,true,usable_feature
file_partial_gate,ssl_emb_072,absent,true,usable_feature
file_partial_gate,ssl_emb_073,absent,true,usable_feature
file_partial_gate,ssl_emb_074,absent,true,usable_feature
file_partial_gate,ssl_emb_075,absent,true,usable_feature
file_partial_gate,ssl_emb_076,absent,true,usable_feature
file_partial_gate,ssl_emb_077,absent,true,usable_feature
file_partial_gate,ssl_emb_078,absent,true,usable_feature
file_partial_gate,ssl_emb_079,absent,true,usable_feature
file_partial_gate,ssl_emb_080,absent,true,usable_feature
file_partial_gate,ssl_emb_081,absent,true,usable_feature
file_partial_gate,ssl_emb_082,absent,true,usable_feature
file_partial_gate,ssl_emb_083,absent,true,usable_feature
file_partial_gate,ssl_emb_084,absent,true,usable_feature
file_partial_gate,ssl_emb_085,absent,true,usable_feature
file_partial_gate,ssl_emb_086,absent,true,usable_feature
file_partial_gate,ssl_emb_087,absent,true,usable_feature
file_partial_gate,ssl_emb_088,absent,true,usable_feature
file_partial_gate,ssl_emb_089,absent,true,usable_feature
file_partial_gate,ssl_emb_090,absent,true,usable_feature
file_partial_gate,ssl_emb_091,absent,true,usable_feature
file_partial_gate,ssl_emb_092,absent,true,usable_feature
file_partial_gate,ssl_emb_093,absent,true,usable_feature
file_partial_gate,ssl_emb_094,absent,true,usable_feature
file_partial_gate,ssl_emb_095,absent,true,usable_feature
file_partial_gate,ssl_emb_096,absent,true,usable_feature
file_partial_gate,ssl_emb_097,absent,true,usable_feature
file_partial_gate,ssl_emb_098,absent,true,usable_feature
file_partial_gate,ssl_emb_099,absent,true,usable_feature
file_partial_gate,ssl_emb_100,absent,true,usable_feature
file_partial_gate,ssl_emb_101,absent,true,usable_feature
file_partial_gate,ssl_emb_102,absent,true,usable_feature
file_partial_gate,ssl_emb_103,absent,true,usable_feature
file_partial_gate,ssl_emb_104,absent,true,usable_feature
file_partial_gate,ssl_emb_105,absent,true,usable_feature
file_partial_gate,ssl_emb_106,absent,true,usable_feature
file_partial_gate,ssl_emb_107,absent,true,usable_feature
file_partial_gate,ssl_emb_108,absent,true,usable_feature
file_partial_gate,ssl_emb_109,absent,true,usable_feature
file_partial_gate,ssl_emb_110,absent,true,usable_feature
file_partial_gate,ssl_emb_111,absent,true,usable_feature
file_partial_gate,ssl_emb_112,absent,true,usable_feature
file_partial_gate,ssl_emb_113,absent,true,usable_feature
file_partial_gate,ssl_emb_114,absent,true,usable_feature
file_partial_gate,ssl_emb_115,absent,true,usable_feature
file_partial_gate,ssl_emb_116,absent,true,usable_feature
file_partial_gate,ssl_emb_117,absent,true,usable_feature
file_partial_gate,ssl_emb_118,absent,true,usable_feature
file_partial_gate,ssl_emb_119,absent,true,usable_feature
file_partial_gate,ssl_emb_120,absent,true,usable_feature
file_partial_gate,ssl_emb_121,absent,true,usable_feature
file_partial_gate,ssl_emb_122,absent,true,usable_feature
file_partial_gate,ssl_emb_123,absent,true,usable_feature
file_partial_gate,ssl_emb_124,absent,true,usable_feature
file_partial_gate,ssl_emb_125,absent,true,usable_feature
file_partial_gate,ssl_emb_126,absent,true,usable_feature
file_partial_gate,ssl_emb_127,absent,true,usable_feature
file_partial_gate,ssl_emb_128,absent,true,usable_feature
file_partial_gate,ssl_emb_129,absent,true,usable_feature
file_partial_gate,ssl_emb_130,absent,true,usable_feature
file_partial_gate,ssl_emb_131,absent,true,usable_feature
file_partial_gate,ssl_emb_132,absent,true,usable_feature
file_partial_gate,ssl_emb_133,absent,true,usable_feature
file_partial_gate,ssl_emb_134,absent,true,usable_feature
file_partial_gate,ssl_emb_135,absent,true,usable_feature
file_partial_gate,ssl_emb_136,absent,true,usable_feature
file_partial_gate,ssl_emb_137,absent,true,usable_feature
file_partial_gate,ssl_emb_138,absent,true,usable_feature
file_partial_gate,ssl_emb_139,absent,true,usable_feature
file_partial_gate,ssl_emb_140,absent,true,usable_feature
file_partial_gate,ssl_emb_141,absent,true,usable_feature
file_partial_gate,ssl_emb_142,absent,true,usable_feature
file_partial_gate,ssl_emb_143,absent,true,usable_feature
file_partial_gate,ssl_emb_144,absent,true,usable_feature
file_partial_gate,ssl_emb_145,absent,true,usable_feature
file_partial_gate,ssl_emb_146,absent,true,usable_feature
file_partial_gate,ssl_emb_147,absent,true,usable_feature
file_partial_gate,ssl_emb_148,absent,true,usable_feature
file_partial_gate,ssl_emb_149,absent,true,usable_feature
file_partial_gate,ssl_emb_150,absent,true,usable_feature
file_partial_gate,ssl_emb_151,absent,true,usable_feature
file_partial_gate,ssl_emb_152,absent,true,usable_feature
file_partial_gate,ssl_emb_153,absent,true,usable_feature
file_partial_gate,ssl_emb_154,absent,true,usable_feature
file_partial_gate,ssl_emb_155,absent,true,usable_feature
file_partial_gate,ssl_emb_156,absent,true,usable_feature
file_partial_gate,ssl_emb_157,absent,true,usable_feature
file_partial_gate,ssl_emb_158,absent,true,usable_feature
file_partial_gate,ssl_emb_159,absent,true,usable_feature
file_partial_gate,ssl_emb_160,absent,true,usable_feature
file_partial_gate,ssl_emb_161,absent,true,usable_feature
file_partial_gate,ssl_emb_162,absent,true,usable_feature
file_partial_gate,ssl_emb_163,absent,true,usable_feature
file_partial_gate,ssl_emb_164,absent,true,usable_feature
file_partial_gate,ssl_emb_165,absent,true,usable_feature
file_partial_gate,ssl_emb_166,absent,true,usable_feature
file_partial_gate,ssl_emb_167,absent,true,usable_feature
file_partial_gate,ssl_emb_168,absent,true,usable_feature
file_partial_gate,ssl_emb_169,absent,true,usable_feature
file_partial_gate,ssl_emb_170,absent,true,usable_feature
file_partial_gate,ssl_emb_171,absent,true,usable_feature
file_partial_gate,ssl_emb_172,absent,true,usable_feature
file_partial_gate,ssl_emb_173,absent,true,usable_feature
file_partial_gate,ssl_emb_174,absent,true,usable_feature
file_partial_gate,ssl_emb_175,absent,true,usable_feature
file_partial_gate,ssl_emb_176,absent,true,usable_feature
file_partial_gate,ssl_emb_177,absent,true,usable_feature
file_partial_gate,ssl_emb_178,absent,true,usable_feature
file_partial_gate,ssl_emb_179,absent,true,usable_feature
file_partial_gate,ssl_emb_180,absent,true,usable_feature
file_partial_gate,ssl_emb_181,absent,true,usable_feature
file_partial_gate,ssl_emb_182,absent,true,usable_feature
file_partial_gate,ssl_emb_183,absent,true,usable_feature
file_partial_gate,ssl_emb_184,absent,true,usable_feature
file_partial_gate,ssl_emb_185,absent,true,usable_feature
file_partial_gate,ssl_emb_186,absent,true,usable_feature
file_partial_gate,ssl_emb_187,absent,true,usable_feature
file_partial_gate,ssl_emb_188,absent,true,usable_feature
file_partial_gate,ssl_emb_189,absent,true,usable_feature
file_partial_gate,ssl_emb_190,absent,true,usable_feature
file_partial_gate,ssl_emb_191,absent,true,usable_feature
file_partial_gate,ssl_emb_192,absent,true,usable_feature
file_partial_gate,ssl_emb_193,absent,true,usable_feature
file_partial_gate,ssl_emb_194,absent,true,usable_feature
file_partial_gate,ssl_emb_195,absent,true,usable_feature
file_partial_gate,ssl_emb_196,absent,true,usable_feature
file_partial_gate,ssl_emb_197,absent,true,usable_feature
file_partial_gate,ssl_emb_198,absent,true,usable_feature
file_partial_gate,ssl_emb_199,absent,true,usable_feature
file_partial_gate,ssl_emb_200,absent,true,usable_feature
file_partial_gate,ssl_emb_201,absent,true,usable_feature
file_partial_gate,ssl_emb_202,absent,true,usable_feature
file_partial_gate,ssl_emb_203,absent,true,usable_feature
file_partial_gate,ssl_emb_204,absent,true,usable_feature
file_partial_gate,ssl_emb_205,absent,true,usable_feature
file_partial_gate,ssl_emb_206,absent,true,usable_feature
file_partial_gate,ssl_emb_207,absent,true,usable_feature
file_partial_gate,ssl_emb_208,absent,true,usable_feature
file_partial_gate,ssl_emb_209,absent,true,usable_feature
file_partial_gate,ssl_emb_210,absent,true,usable_feature
file_partial_gate,ssl_emb_211,absent,true,usable_feature
file_partial_gate,ssl_emb_212,absent,true,usable_feature
file_partial_gate,ssl_emb_213,absent,true,usable_feature
file_partial_gate,ssl_emb_214,absent,true,usable_feature
file_partial_gate,ssl_emb_215,absent,true,usable_feature
file_partial_gate,ssl_emb_216,absent,true,usable_feature
file_partial_gate,ssl_emb_217,absent,true,usable_feature
file_partial_gate,ssl_emb_218,absent,true,usable_feature
file_partial_gate,ssl_emb_219,absent,true,usable_feature
file_partial_gate,ssl_emb_220,absent,true,usable_feature
file_partial_gate,ssl_emb_221,absent,true,usable_feature
file_partial_gate,ssl_emb_222,absent,true,usable_feature
file_partial_gate,ssl_emb_223,absent,true,usable_feature
file_partial_gate,ssl_emb_224,absent,true,usable_feature
file_partial_gate,ssl_emb_225,absent,true,usable_feature
file_partial_gate,ssl_emb_226,absent,true,usable_feature
file_partial_gate,ssl_emb_227,absent,true,usable_feature
file_partial_gate,ssl_emb_228,absent,true,usable_feature
file_partial_gate,ssl_emb_229,absent,true,usable_feature
file_partial_gate,ssl_emb_230,absent,true,usable_feature
file_partial_gate,ssl_emb_231,absent,true,usable_feature
file_partial_gate,ssl_emb_232,absent,true,usable_feature
file_partial_gate,ssl_emb_233,absent,true,usable_feature
file_partial_gate,ssl_emb_234,absent,true,usable_feature
file_partial_gate,ssl_emb_235,absent,true,usable_feature
file_partial_gate,ssl_emb_236,absent,true,usable_feature
file_partial_gate,ssl_emb_237,absent,true,usable_feature
file_partial_gate,ssl_emb_238,absent,true,usable_feature
file_partial_gate,ssl_emb_239,absent,true,usable_feature
file_partial_gate,ssl_emb_240,absent,true,usable_feature
file_partial_gate,ssl_emb_241,absent,true,usable_feature
file_partial_gate,ssl_emb_242,absent,true,usable_feature
file_partial_gate,ssl_emb_243,absent,true,usable_feature
file_partial_gate,ssl_emb_244,absent,true,usable_feature
file_partial_gate,ssl_emb_245,absent,true,usable_feature
file_partial_gate,ssl_emb_246,absent,true,usable_feature
file_partial_gate,ssl_emb_247,absent,true,usable_feature
file_partial_gate,ssl_emb_248,absent,true,usable_feature
file_partial_gate,ssl_emb_249,absent,true,usable_feature
file_partial_gate,ssl_emb_250,absent,true,usable_feature
file_partial_gate,ssl_emb_251,absent,true,usable_feature
file_partial_gate,ssl_emb_252,absent,true,usable_feature
file_partial_gate,ssl_emb_253,absent,true,usable_feature
file_partial_gate,ssl_emb_254,absent,true,usable_feature
file_partial_gate,ssl_emb_255,absent,true,usable_feature
file_partial_gate,ssl_emb_256,absent,true,usable_feature
file_partial_gate,ssl_emb_257,absent,true,usable_feature
file_partial_gate,ssl_emb_258,absent,true,usable_feature
file_partial_gate,ssl_emb_259,absent,true,usable_feature
file_partial_gate,ssl_emb_260,absent,true,usable_feature
file_partial_gate,ssl_emb_261,absent,true,usable_feature
file_partial_gate,ssl_emb_262,absent,true,usable_feature
file_partial_gate,ssl_emb_263,absent,true,usable_feature
file_partial_gate,ssl_emb_264,absent,true,usable_feature
file_partial_gate,ssl_emb_265,absent,true,usable_feature
file_partial_gate,ssl_emb_266,absent,true,usable_feature
file_partial_gate,ssl_emb_267,absent,true,usable_feature
file_partial_gate,ssl_emb_268,absent,true,usable_feature
file_partial_gate,ssl_emb_269,absent,true,usable_feature
file_partial_gate,ssl_emb_270,absent,true,usable_feature
file_partial_gate,ssl_emb_271,absent,true,usable_feature
file_partial_gate,ssl_emb_272,absent,true,usable_feature
file_partial_gate,ssl_emb_273,absent,true,usable_feature
file_partial_gate,ssl_emb_274,absent,true,usable_feature
file_partial_gate,ssl_emb_275,absent,true,usable_feature
file_partial_gate,ssl_emb_276,absent,true,usable_feature
file_partial_gate,ssl_emb_277,absent,true,usable_feature
file_partial_gate,ssl_emb_278,absent,true,usable_feature
file_partial_gate,ssl_emb_279,absent,true,usable_feature
file_partial_gate,ssl_emb_280,absent,true,usable_feature
file_partial_gate,ssl_emb_281,absent,true,usable_feature
file_partial_gate,ssl_emb_282,absent,true,usable_feature
file_partial_gate,ssl_emb_283,absent,true,usable_feature
file_partial_gate,ssl_emb_284,absent,true,usable_feature
file_partial_gate,ssl_emb_285,absent,true,usable_feature
file_partial_gate,ssl_emb_286,absent,true,usable_feature
file_partial_gate,ssl_emb_287,absent,true,usable_feature
file_partial_gate,ssl_emb_288,absent,true,usable_feature
file_partial_gate,ssl_emb_289,absent,true,usable_feature
file_partial_gate,ssl_emb_290,absent,true,usable_feature
file_partial_gate,ssl_emb_291,absent,true,usable_feature
file_partial_gate,ssl_emb_292,absent,true,usable_feature
file_partial_gate,ssl_emb_293,absent,true,usable_feature
file_partial_gate,ssl_emb_294,absent,true,usable_feature
file_partial_gate,ssl_emb_295,absent,true,usable_feature
file_partial_gate,ssl_emb_296,absent,true,usable_feature
file_partial_gate,ssl_emb_297,absent,true,usable_feature
file_partial_gate,ssl_emb_298,absent,true,usable_feature
file_partial_gate,ssl_emb_299,absent,true,usable_feature
file_partial_gate,ssl_emb_300,absent,true,usable_feature
file_partial_gate,ssl_emb_301,absent,true,usable_feature
file_partial_gate,ssl_emb_302,absent,true,usable_feature
file_partial_gate,ssl_emb_303,absent,true,usable_feature
file_partial_gate,ssl_emb_304,absent,true,usable_feature
file_partial_gate,ssl_emb_305,absent,true,usable_feature
file_partial_gate,ssl_emb_306,absent,true,usable_feature
file_partial_gate,ssl_emb_307,absent,true,usable_feature
file_partial_gate,ssl_emb_308,absent,true,usable_feature
file_partial_gate,ssl_emb_309,absent,true,usable_feature
file_partial_gate,ssl_emb_310,absent,true,usable_feature
file_partial_gate,ssl_emb_311,absent,true,usable_feature
file_partial_gate,ssl_emb_312,absent,true,usable_feature
file_partial_gate,ssl_emb_313,absent,true,usable_feature
file_partial_gate,ssl_emb_314,absent,true,usable_feature
file_partial_gate,ssl_emb_315,absent,true,usable_feature
file_partial_gate,ssl_emb_316,absent,true,usable_feature
file_partial_gate,ssl_emb_317,absent,true,usable_feature
file_partial_gate,ssl_emb_318,absent,true,usable_feature
file_partial_gate,ssl_emb_319,absent,true,usable_feature
file_partial_gate,ssl_emb_320,absent,true,usable_feature
file_partial_gate,ssl_emb_321,absent,true,usable_feature
file_partial_gate,ssl_emb_322,absent,true,usable_feature
file_partial_gate,ssl_emb_323,absent,true,usable_feature
file_partial_gate,ssl_emb_324,absent,true,usable_feature
file_partial_gate,ssl_emb_325,absent,true,usable_feature
file_partial_gate,ssl_emb_326,absent,true,usable_feature
file_partial_gate,ssl_emb_327,absent,true,usable_feature
file_partial_gate,ssl_emb_328,absent,true,usable_feature
file_partial_gate,ssl_emb_329,absent,true,usable_feature
file_partial_gate,ssl_emb_330,absent,true,usable_feature
file_partial_gate,ssl_emb_331,absent,true,usable_feature
file_partial_gate,ssl_emb_332,absent,true,usable_feature
file_partial_gate,ssl_emb_333,absent,true,usable_feature
file_partial_gate,ssl_emb_334,absent,true,usable_feature
file_partial_gate,ssl_emb_335,absent,true,usable_feature
file_partial_gate,ssl_emb_336,absent,true,usable_feature
file_partial_gate,ssl_emb_337,absent,true,usable_feature
file_partial_gate,ssl_emb_338,absent,true,usable_feature
file_partial_gate,ssl_emb_339,absent,true,usable_feature
file_partial_gate,ssl_emb_340,absent,true,usable_feature
file_partial_gate,ssl_emb_341,absent,true,usable_feature
file_partial_gate,ssl_emb_342,absent,true,usable_feature
file_partial_gate,ssl_emb_343,absent,true,usable_feature
file_partial_gate,ssl_emb_344,absent,true,usable_feature
file_partial_gate,ssl_emb_345,absent,true,usable_feature
file_partial_gate,ssl_emb_346,absent,true,usable_feature
file_partial_gate,ssl_emb_347,absent,true,usable_feature
file_partial_gate,ssl_emb_348,absent,true,usable_feature
file_partial_gate,ssl_emb_349,absent,true,usable_feature
file_partial_gate,ssl_emb_350,absent,true,usable_feature
file_partial_gate,ssl_emb_351,absent,true,usable_feature
file_partial_gate,ssl_emb_352,absent,true,usable_feature
file_partial_gate,ssl_emb_353,absent,true,usable_feature
file_partial_gate,ssl_emb_354,absent,true,usable_feature
file_partial_gate,ssl_emb_355,absent,true,usable_feature
file_partial_gate,ssl_emb_356,absent,true,usable_feature
file_partial_gate,ssl_emb_357,absent,true,usable_feature
file_partial_gate,ssl_emb_358,absent,true,usable_feature
file_partial_gate,ssl_emb_359,absent,true,usable_feature
file_partial_gate,ssl_emb_360,absent,true,usable_feature
file_partial_gate,ssl_emb_361,absent,true,usable_feature
file_partial_gate,ssl_emb_362,absent,true,usable_feature
file_partial_gate,ssl_emb_363,absent,true,usable_feature
file_partial_gate,ssl_emb_364,absent,true,usable_feature
file_partial_gate,ssl_emb_365,absent,true,usable_feature
file_partial_gate,ssl_emb_366,absent,true,usable_feature
file_partial_gate,ssl_emb_367,absent,true,usable_feature
file_partial_gate,ssl_emb_368,absent,true,usable_feature
file_partial_gate,ssl_emb_369,absent,true,usable_feature
file_partial_gate,ssl_emb_370,absent,true,usable_feature
file_partial_gate,ssl_emb_371,absent,true,usable_feature
file_partial_gate,ssl_emb_372,absent,true,usable_feature
file_partial_gate,ssl_emb_373,absent,true,usable_feature
file_partial_gate,ssl_emb_374,absent,true,usable_feature
file_partial_gate,ssl_emb_375,absent,true,usable_feature
file_partial_gate,ssl_emb_376,absent,true,usable_feature
file_partial_gate,ssl_emb_377,absent,true,usable_feature
file_partial_gate,ssl_emb_378,absent,true,usable_feature
file_partial_gate,ssl_emb_379,absent,true,usable_feature
file_partial_gate,ssl_emb_380,absent,true,usable_feature
file_partial_gate,ssl_emb_381,absent,true,usable_feature
file_partial_gate,ssl_emb_382,absent,true,usable_feature
file_partial_gate,ssl_emb_383,absent,true,usable_feature
file_partial_gate,ssl_emb_384,absent,true,usable_feature
file_partial_gate,ssl_emb_385,absent,true,usable_feature
file_partial_gate,ssl_emb_386,absent,true,usable_feature
file_partial_gate,ssl_emb_387,absent,true,usable_feature
file_partial_gate,ssl_emb_388,absent,true,usable_feature
file_partial_gate,ssl_emb_389,absent,true,usable_feature
file_partial_gate,ssl_emb_390,absent,true,usable_feature
file_partial_gate,ssl_emb_391,absent,true,usable_feature
file_partial_gate,ssl_emb_392,absent,true,usable_feature
file_partial_gate,ssl_emb_393,absent,true,usable_feature
file_partial_gate,ssl_emb_394,absent,true,usable_feature
file_partial_gate,ssl_emb_395,absent,true,usable_feature
file_partial_gate,ssl_emb_396,absent,true,usable_feature
file_partial_gate,ssl_emb_397,absent,true,usable_feature
file_partial_gate,ssl_emb_398,absent,true,usable_feature
file_partial_gate,ssl_emb_399,absent,true,usable_feature
file_partial_gate,ssl_emb_400,absent,true,usable_feature
file_partial_gate,ssl_emb_401,absent,true,usable_feature
file_partial_gate,ssl_emb_402,absent,true,usable_feature
file_partial_gate,ssl_emb_403,absent,true,usable_feature
file_partial_gate,ssl_emb_404,absent,true,usable_feature
file_partial_gate,ssl_emb_405,absent,true,usable_feature
file_partial_gate,ssl_emb_406,absent,true,usable_feature
file_partial_gate,ssl_emb_407,absent,true,usable_feature
file_partial_gate,ssl_emb_408,absent,true,usable_feature
file_partial_gate,ssl_emb_409,absent,true,usable_feature
file_partial_gate,ssl_emb_410,absent,true,usable_feature
file_partial_gate,ssl_emb_411,absent,true,usable_feature
file_partial_gate,ssl_emb_412,absent,true,usable_feature
file_partial_gate,ssl_emb_413,absent,true,usable_feature
file_partial_gate,ssl_emb_414,absent,true,usable_feature
