schema_version,file_id,segment_id,audio_path,start_sec,end_sec,segment_duration_sec,feature_source,extraction_status,warning_message,rms_mean,rms_std,peak_amplitude,zero_crossing_rate_mean,clipping_ratio,silence_ratio,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,spectral_contrast_mean,low_band_energy_ratio,mid_band_energy_ratio,high_band_energy_ratio,very_high_band_energy_ratio,noise_floor_proxy,snr_proxy,dynamic_range_proxy,spectral_entropy_mean,bandwidth_occupied_95,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0012,data/phase7c1/raw/ai_direct/ai_010_direct.wav,24.0,28.0,4.0,phase8c_acoustic_librosa,ok,,0.07299462,0.051853094,0.72930622,0.14993335,0,0,1829.3695,1563.384,3344.5561,0.047172043,,0.67008635,0.28665141,0.043262226,,0.0046410696,32.941617,0.2272159,4.2114777,0.27441406,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0013,data/phase7c1/raw/ai_direct/ai_010_direct.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.06186758,0.053541929,0.52301967,0.14363994,0,0,1752.349,1531.7772,3183.7798,0.04200736,,0.73726569,0.22698626,0.035748049,,0.00044746374,305.48417,0.2255539,4.218034,0.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0014,data/phase7c1/raw/ai_direct/ai_010_direct.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.041360676,0.037577905,0.66979253,0.13648624,0,0.063492063,1712.2387,1599.6733,3184.7718,0.042937677,,0.64645027,0.28021935,0.073330347,,0.00016917355,561.25581,0.13606282,4.1329329,0.48974609,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0015,data/phase7c1/raw/ai_direct/ai_010_direct.wav,30.0,34.0,4.0,phase8c_acoustic_librosa,ok,,0.061480928,0.054659184,0.66979253,0.13070824,0,0.055555556,1760.1397,1555.6012,3199.5288,0.052762543,,0.67725554,0.27831506,0.044429396,,0.00017777929,729.17309,0.23605256,3.9919839,0.30517578,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0016,data/phase7c1/raw/ai_direct/ai_010_direct.wav,32.0,36.0,4.0,phase8c_acoustic_librosa,ok,,0.096191734,0.065666988,0.69327867,0.15504092,0,0,1865.0866,1489.1713,3275.9797,0.047589764,,0.80206215,0.16102485,0.036912991,,0.042794205,3.7883386,0.3514941,3.8951598,0.24804688,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0017,data/phase7c1/raw/ai_direct/ai_010_direct.wav,34.0,38.0,4.0,phase8c_acoustic_librosa,ok,,0.092531718,0.072496004,0.69327867,0.13099888,0,0,1612.9784,1452.7492,2913.3185,0.033416098,,0.78170522,0.1964001,0.021894681,,0.0035177055,55.560225,0.34885353,3.8912788,0.11523438,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0018,data/phase7c1/raw/ai_direct/ai_010_direct.wav,36.0,40.0,4.0,phase8c_acoustic_librosa,ok,,0.065966457,0.059708353,0.66370809,0.11517625,0,0,1522.6868,1452.5554,2809.9578,0.032498081,,0.72343078,0.26201499,0.014554227,,0.00040611604,371.56267,0.25577244,4.1493449,0.086914062,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0019,data/phase7c1/raw/ai_direct/ai_010_direct.wav,38.0,42.0,4.0,phase8c_acoustic_librosa,ok,,0.067869738,0.050095167,0.63880664,0.11847796,0,0,1620.8854,1532.1456,3059.4618,0.034868736,,0.75645413,0.20681384,0.036732027,,0.00072612078,167.70041,0.24734508,4.116876,0.21972656,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_ai_010_direct_w0020,data/phase7c1/raw/ai_direct/ai_010_direct.wav,40.0,43.703,3.703,phase8c_acoustic_librosa,ok,,0.069692038,0.045870982,0.63880664,0.13005119,0,0.051724138,1752.9815,1602.5079,3368.2651,0.037604283,,0.69062198,0.25325167,0.056126352,,0.022098366,5.3305718,0.24553315,3.9162906,0.46240234,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0000,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,0.0,4.0,4.0,phase8c_acoustic_librosa,ok,,0.080199502,0.055988792,0.65012693,0.18479508,0,0,2150.9335,1629.2148,3683.2217,0.055324356,,0.61417359,0.29062913,0.095197278,,0.00063838367,255.13905,0.21941453,4.357102,0.68115234,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0001,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,2.0,6.0,4.0,phase8c_acoustic_librosa,ok,,0.073265769,0.050035581,0.62109977,0.18832155,0,0,2191.9111,1553.8381,3697.9787,0.056667483,,0.68670113,0.21191865,0.10138022,,0.00077270216,165.9427,0.21209738,4.4090383,0.69433594,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0002,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,4.0,8.0,4.0,phase8c_acoustic_librosa,ok,,0.071050845,0.055005845,0.72022927,0.16636052,0,0.079365079,2090.6392,1582.5911,3643.0432,0.053879779,,0.74324564,0.18751025,0.069244105,,0.00014071474,1103.1666,0.21988837,4.2778284,0.53027344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0003,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,6.0,10.0,4.0,phase8c_acoustic_librosa,ok,,0.087386489,0.072814979,0.76672035,0.14174107,0,0.079365079,1738.7296,1510.4971,3149.1195,0.036900595,,0.72110715,0.25049563,0.028397224,,0.00014950334,1307.4141,0.22757789,4.0230649,0.14648438,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0004,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,8.0,12.0,4.0,phase8c_acoustic_librosa,ok,,0.10650424,0.057430021,0.76672035,0.15499442,0,0,1751.0455,1520.5682,3132.0064,0.031701719,,0.64592465,0.30895459,0.045120755,,0.040381998,4.6884992,0.22190137,3.8595892,0.22363281,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0005,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,10.0,14.0,4.0,phase8c_acoustic_librosa,ok,,0.091849811,0.046752583,0.71690226,0.17289031,0,0,1959.3346,1599.7698,3480.4688,0.040709183,,0.58748751,0.33947316,0.073039327,,0.031834628,4.8962403,0.20409179,4.0758254,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0006,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,12.0,16.0,4.0,phase8c_acoustic_librosa,ok,,0.077015169,0.052887809,0.71690226,0.15323118,0,0,1834.3229,1523.8915,3320.4985,0.042635265,,0.65298603,0.29510874,0.051905226,,0.0013029487,121.62487,0.20952889,4.2006906,0.39453125,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0007,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,14.0,18.0,4.0,phase8c_acoustic_librosa,ok,,0.064580366,0.04493504,0.54890072,0.16857716,0,0,2004.8553,1554.5427,3576.8229,0.05205295,,0.71695989,0.21374103,0.069299049,,0.0016812579,77.042681,0.18756732,4.2845333,0.55761719,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0008,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,16.0,20.0,4.0,phase8c_acoustic_librosa,ok,,0.056297675,0.038772356,0.67395759,0.14377945,0,0,1925.1812,1583.9357,3489.5833,0.053907199,,0.69973434,0.23012884,0.070136822,,0.012450911,8.1230076,0.1897383,4.2642113,0.55908203,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0009,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,18.0,22.0,4.0,phase8c_acoustic_librosa,ok,,0.049400847,0.039099991,0.67395759,0.097664,0,0.047619048,1587.6588,1621.3968,3132.6885,0.040589184,,0.61447471,0.36255994,0.022965354,,0.00016356917,572.59101,0.18997745,3.9782024,0.18505859,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0010,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,20.0,24.0,4.0,phase8c_acoustic_librosa,ok,,0.062137384,0.058223695,0.77492082,0.12663535,0,0.063492063,1734.0857,1647.2302,3320.6845,0.046671923,,0.68569673,0.28329887,0.031004402,,0.00015559449,950.70159,0.2385474,4.0199443,0.19873047,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0011,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,22.0,26.0,4.0,phase8c_acoustic_librosa,ok,,0.075243942,0.055039648,0.77492082,0.17357236,0,0,2063.0379,1628.1111,3644.7793,0.059576857,,0.66617242,0.27845207,0.055375512,,0.013571777,11.648863,0.2400074,4.3354509,0.48046875,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0012,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,24.0,28.0,4.0,phase8c_acoustic_librosa,ok,,0.070800945,0.05029526,0.70755231,0.14987522,0,0,1829.5966,1563.4105,3345.1761,0.04730187,,0.6701089,0.28662631,0.04326478,,0.0045003644,32.95215,0.22037357,4.2116454,0.27441406,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0013,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.060011718,0.051932093,0.50739306,0.14348493,0,0,1752.5664,1532.0875,3183.9038,0.04205064,,0.73725479,0.22697678,0.03576843,,0.00043462033,305.06756,0.21876492,4.2181368,0.21142578,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0014,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.04012179,0.036449298,0.64963257,0.13636223,0,0.063492063,1713.8369,1601.3654,3190.7242,0.042957379,,0.64638724,0.28023762,0.073375106,,0.00016781989,548.77238,0.1319758,4.1329024,0.48974609,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0015,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,30.0,34.0,4.0,phase8c_acoustic_librosa,ok,,0.059631269,0.053013694,0.64963257,0.13057261,0,0.055555556,1761.6434,1557.314,3205.9152,0.052752195,,0.67725993,0.27829381,0.044446257,,0.00017529918,717.15951,0.22896346,3.9921088,0.30517578,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0016,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,32.0,36.0,4.0,phase8c_acoustic_librosa,ok,,0.093297072,0.063695036,0.6724093,0.15487816,0,0,1865.1359,1489.4264,3276.0417,0.047706765,,0.80210994,0.16099991,0.036890136,,0.041548051,3.7846855,0.34093806,3.8953789,0.24755859,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0017,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,34.0,38.0,4.0,phase8c_acoustic_librosa,ok,,0.089753412,0.070322603,0.6724093,0.13096788,0,0,1613.1476,1453.3756,2913.7525,0.033434169,,0.78174042,0.19640825,0.021851328,,0.0034121005,55.56699,0.33837354,3.8911016,0.11474609,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0018,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,36.0,40.0,4.0,phase8c_acoustic_librosa,ok,,0.067128651,0.056633681,0.6437639,0.13380456,0,0,1665.4077,1560.7272,3103.0506,0.035088437,,0.71039286,0.27255887,0.017048266,,0.00073665642,198.70022,0.24805178,4.1077124,0.087402344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0019,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,38.0,42.0,4.0,phase8c_acoustic_librosa,ok,,0.073969088,0.045324828,0.50201142,0.11584279,0,0,1553.068,1608.4323,3035.5283,0.026428072,,0.6703804,0.32071033,0.0089092618,,0.009121241,14.853185,0.16767263,3.694029,0.073730469,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0020,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,40.0,44.0,4.0,phase8c_acoustic_librosa,ok,,0.10387446,0.03814888,0.4300456,0.074362134,0,0,1191.5684,1417.805,2373.9459,0.0078976318,,0.5855951,0.41164835,0.0027565426,,0.051567435,2.9260684,0.18093576,3.1459693,0.067382812,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0021,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,42.0,46.0,4.0,phase8c_acoustic_librosa,ok,,0.096510068,0.042461716,0.43035799,0.096350291,0,0,1231.4329,1330.3016,2354.2907,0.017065733,,0.49747485,0.49764733,0.0048778182,,0.021563519,6.7463534,0.17782536,3.4162018,0.071289062,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0022,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,44.0,48.0,4.0,phase8c_acoustic_librosa,ok,,0.086582713,0.050034348,0.61911118,0.11397492,0,0,1376.5279,1409.4285,2627.7902,0.022256411,,0.54131266,0.44577498,0.012912346,,0.015136141,9.4460184,0.23658545,3.7190189,0.081542969,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0023,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,46.0,50.0,4.0,phase8c_acoustic_librosa,ok,,0.079529099,0.04413956,0.61911118,0.11516462,0,0,1595.1219,1545.4141,3022.8795,0.031098653,,0.63473231,0.32973804,0.035529642,,0.037039291,3.627498,0.23969895,3.8094026,0.20703125,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000073_ai_010_fabricated,phase7c1_collection_manifest_000073_ai_010_fabricated_w0024,data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,48.0,51.103,3.103,phase8c_acoustic_librosa,ok,,0.057317037,0.031790037,0.59680748,0.13062279,0,0.06185567,1811.4143,1649.3598,3496.9394,0.042369464,,0.59620396,0.32812647,0.07566957,,0.018215621,5.5014897,0.13328114,3.9607828,0.56298828,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0000,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,0.0,4.0,4.0,phase8c_acoustic_librosa,ok,,0.052614003,0.04626479,0.58357441,0.14254712,0,0.0079365079,1734.2107,1711.6974,3400.3596,0.034180373,,0.53818482,0.43655534,0.025259845,,0.009411227,13.366602,0.19081117,4.2447534,0.13378906,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0001,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,2.0,6.0,4.0,phase8c_acoustic_librosa,ok,,0.071387812,0.048345011,0.55134737,0.15635076,0,0,1773.6104,1591.9159,3293.3408,0.033115785,,0.59695284,0.36879773,0.034249432,,0.010237917,14.190024,0.17883933,4.1364741,0.25048828,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0002,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,4.0,8.0,4.0,phase8c_acoustic_librosa,ok,,0.079126358,0.044720083,0.50354314,0.169918,0,0,1833.9506,1549.0956,3356.0268,0.030430983,,0.59742073,0.34994265,0.052636618,,0.025123792,5.5396872,0.1803844,4.0450305,0.39404297,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0003,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,6.0,10.0,4.0,phase8c_acoustic_librosa,ok,,0.091845892,0.05646798,0.55252182,0.14905754,0,0,1645.037,1503.189,3083.8914,0.024636308,,0.52710111,0.44165458,0.031244307,,0.010064202,17.822867,0.20876305,3.9804014,0.22216797,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0004,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,8.0,12.0,4.0,phase8c_acoustic_librosa,ok,,0.09444046,0.05457126,0.55252182,0.13183594,0,0,1535.7463,1530.1096,2967.5719,0.023465946,,0.48894958,0.4923805,0.018669911,,0.010240845,16.546065,0.21340893,3.89015,0.19775391,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0005,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,10.0,14.0,4.0,phase8c_acoustic_librosa,ok,,0.076764397,0.041820921,0.54472411,0.14728655,0,0,1679.9915,1590.4162,3206.7832,0.024507023,,0.39398775,0.5575104,0.048501849,,0.010742587,12.215341,0.17697968,4.0629429,0.34667969,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0006,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,12.0,16.0,4.0,phase8c_acoustic_librosa,ok,,0.092984639,0.059022378,0.61372256,0.13426572,0,0,1614.3613,1518.456,3054.4395,0.020560385,,0.54790542,0.41944625,0.032648316,,0.010080757,18.307943,0.23197171,3.8948712,0.23974609,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0007,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,14.0,18.0,4.0,phase8c_acoustic_librosa,ok,,0.089775987,0.060785331,0.61372256,0.14601547,0,0,1721.2002,1540.2744,3216.2698,0.02881311,,0.59188076,0.38325703,0.024862214,,0.01115323,15.754954,0.23112178,3.9678201,0.26318359,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0008,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,16.0,20.0,4.0,phase8c_acoustic_librosa,ok,,0.082882039,0.048718385,0.57718801,0.14941406,0,0,1691.0714,1519.9387,3121.7138,0.02451584,,0.67093428,0.29218639,0.036879333,,0.026409609,5.5340267,0.2234104,3.906473,0.27685547,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0009,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,18.0,22.0,4.0,phase8c_acoustic_librosa,ok,,0.07499025,0.053870082,0.57718801,0.12647259,0,0,1572.267,1532.5542,2955.2951,0.018340574,,0.71081621,0.25951291,0.02967087,,0.0093458518,15.729304,0.22475673,3.9069133,0.23388672,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0010,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,20.0,24.0,4.0,phase8c_acoustic_librosa,ok,,0.063087441,0.052762423,0.62140357,0.13740467,0,0,1703.0932,1605.948,3168.8368,0.026357533,,0.47635153,0.49049167,0.03315679,,0.009171485,16.189877,0.21245177,4.1439618,0.26660156,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0011,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,22.0,26.0,4.0,phase8c_acoustic_librosa,ok,,0.084551699,0.052088972,0.62140357,0.14686027,0,0,1706.7926,1580.074,3198.9087,0.025937521,,0.38461089,0.58658934,0.028799765,,0.022720084,6.7964523,0.2242211,3.9102883,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0012,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,24.0,28.0,4.0,phase8c_acoustic_librosa,ok,,0.084831171,0.05084214,0.57166529,0.1336263,0,0,1597.4811,1552.4567,3048.2391,0.022983803,,0.47108296,0.50568395,0.023233072,,0.01426241,10.845893,0.19511907,3.8988592,0.21337891,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0013,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,26.0,30.0,4.0,phase8c_acoustic_librosa,ok,,0.077542834,0.057890266,0.55476654,0.11103748,0,0,1457.2783,1493.2359,2766.8651,0.018118169,,0.57808067,0.40383133,0.018087987,,0.010233855,16.635551,0.21935487,3.8970571,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0014,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,28.0,32.0,4.0,phase8c_acoustic_librosa,ok,,0.07017719,0.053334493,0.56552625,0.13826497,0,0,1644.888,1551.2774,3003.1622,0.021933075,,0.60057166,0.34613548,0.053292847,,0.0096678603,15.587268,0.19773132,4.0061384,0.39501953,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0015,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,30.0,34.0,4.0,phase8c_acoustic_librosa,ok,,0.073393337,0.052295368,0.58042002,0.14675952,0,0,1694.3266,1529.9489,3061.2599,0.024029347,,0.49595838,0.44189422,0.062147403,,0.0097272862,14.40893,0.20019554,4.0999251,0.41552734,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0016,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,32.0,36.0,4.0,phase8c_acoustic_librosa,ok,,0.098042868,0.056279179,0.61337781,0.13721866,0,0,1589.0991,1445.6128,2852.4306,0.019178496,,0.62025995,0.33468218,0.045057875,,0.039660554,4.3836289,0.26297021,3.7489812,0.34277344,,,,,,,,,,,,,,,,,,,,,,,,,,
phase8c_v1,phase7c1_collection_manifest_000074_ai_010_mixer_processed,phase7c1_collection_manifest_000074_ai_010_mixer_processed_w0017,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,34.0,38.0,4.0,phase8c_acoustic_librosa,ok,,0.096261807,0.058703087,0.61337781,0.12995257,0,0,1548.9463,1474.3081,2845.3621,0.016538605,,0.61187065,0.3487947,0.039334655,,0.012933617,13.211436,0.24288101,3.7135765,0.29248047,,,,,,,,,,,,,,,,,,,,,,,,,,
